... loading data
training member 0
epoch 1, minibatch 166/166, validation error 11.717172 %
epoch 74, minibatch 166/166, validation error 4.727273 %
epoch 75, minibatch 166/166, validation error 4.686869 %
epoch 76, minibatch 166/166, validation error 4.656566 %
epoch 81, minibatch 166/166, validation error 4.626263 %
epoch 82, minibatch 166/166, validation error 4.575758 %
epoch 87, minibatch 166/166, validation error 4.555556 %
epoch 88, minibatch 166/166, validation error 4.525253 %
epoch 89, minibatch 166/166, validation error 4.494949 %
epoch 90, minibatch 166/166, validation error 4.464646 %
epoch 93, minibatch 166/166, validation error 4.454545 %
epoch 94, minibatch 166/166, validation error 4.404040 %
epoch 96, minibatch 166/166, validation error 4.363636 %
epoch 97, minibatch 166/166, validation error 4.353535 %
epoch 102, minibatch 166/166, validation error 4.333333 %
epoch 103, minibatch 166/166, validation error 4.323232 %
epoch 104, minibatch 166/166, validation error 4.252525 %
epoch 105, minibatch 166/166, validation error 4.242424 %
epoch 107, minibatch 166/166, validation error 4.212121 %
epoch 113, minibatch 166/166, validation error 4.202020 %
epoch 118, minibatch 166/166, validation error 4.161616 %
epoch 119, minibatch 166/166, validation error 4.151515 %
epoch 145, minibatch 166/166, validation error 4.141414 %
epoch 146, minibatch 166/166, validation error 4.111111 %
epoch 149, minibatch 166/166, validation error 4.111111 %
epoch 150, minibatch 166/166, validation error 4.080808 %
epoch 151, minibatch 166/166, validation error 4.030303 %
epoch 152, minibatch 166/166, validation error 4.010101 %
Selection : Best validation score of 4.0101010101 %
training member 7
epoch 1, minibatch 166/166, validation error 12.393939 %
epoch 2, minibatch 166/166, validation error 10.979798 %
epoch 3, minibatch 166/166, validation error 10.181818 %
epoch 4, minibatch 166/166, validation error 9.484848 %
epoch 5, minibatch 166/166, validation error 9.030303 %
epoch 6, minibatch 166/166, validation error 8.585859 %
epoch 7, minibatch 166/166, validation error 8.383838 %
epoch 8, minibatch 166/166, validation error 8.151515 %
epoch 9, minibatch 166/166, validation error 7.868687 %
epoch 10, minibatch 166/166, validation error 7.626263 %
epoch 11, minibatch 166/166, validation error 7.454545 %
epoch 12, minibatch 166/166, validation error 7.323232 %
epoch 13, minibatch 166/166, validation error 7.212121 %
epoch 14, minibatch 166/166, validation error 7.101010 %
epoch 15, minibatch 166/166, validation error 7.020202 %
epoch 16, minibatch 166/166, validation error 6.898990 %
epoch 17, minibatch 166/166, validation error 6.767677 %
epoch 18, minibatch 166/166, validation error 6.545455 %
epoch 19, minibatch 166/166, validation error 6.484848 %
epoch 20, minibatch 166/166, validation error 6.424242 %
epoch 21, minibatch 166/166, validation error 6.323232 %
epoch 22, minibatch 166/166, validation error 6.191919 %
epoch 23, minibatch 166/166, validation error 6.111111 %
epoch 24, minibatch 166/166, validation error 6.010101 %
epoch 25, minibatch 166/166, validation error 5.919192 %
epoch 26, minibatch 166/166, validation error 5.777778 %
epoch 27, minibatch 166/166, validation error 5.757576 %
epoch 28, minibatch 166/166, validation error 5.707071 %
epoch 29, minibatch 166/166, validation error 5.656566 %
epoch 30, minibatch 166/166, validation error 5.616162 %
epoch 31, minibatch 166/166, validation error 5.606061 %
epoch 33, minibatch 166/166, validation error 5.505051 %
epoch 34, minibatch 166/166, validation error 5.454545 %
epoch 35, minibatch 166/166, validation error 5.404040 %
epoch 36, minibatch 166/166, validation error 5.333333 %
epoch 40, minibatch 166/166, validation error 5.323232 %
epoch 41, minibatch 166/166, validation error 5.272727 %
epoch 42, minibatch 166/166, validation error 5.262626 %
epoch 43, minibatch 166/166, validation error 5.202020 %
epoch 44, minibatch 166/166, validation error 5.121212 %
epoch 46, minibatch 166/166, validation error 5.070707 %
epoch 47, minibatch 166/166, validation error 5.070707 %
epoch 48, minibatch 166/166, validation error 5.010101 %
epoch 50, minibatch 166/166, validation error 4.959596 %
epoch 51, minibatch 166/166, validation error 4.909091 %
epoch 52, minibatch 166/166, validation error 4.898990 %
epoch 53, minibatch 166/166, validation error 4.878788 %
epoch 54, minibatch 166/166, validation error 4.868687 %
epoch 55, minibatch 166/166, validation error 4.848485 %
epoch 57, minibatch 166/166, validation error 4.828283 %
epoch 58, minibatch 166/166, validation error 4.787879 %
epoch 60, minibatch 166/166, validation error 4.747475 %
epoch 61, minibatch 166/166, validation error 4.717172 %
epoch 62, minibatch 166/166, validation error 4.686869 %
epoch 63, minibatch 166/166, validation error 4.656566 %
epoch 64, minibatch 166/166, validation error 4.626263 %
epoch 65, minibatch 166/166, validation error 4.565657 %
epoch 67, minibatch 166/166, validation error 4.535354 %
epoch 68, minibatch 166/166, validation error 4.494949 %
epoch 70, minibatch 166/166, validation error 4.464646 %
epoch 71, minibatch 166/166, validation error 4.454545 %
epoch 72, minibatch 166/166, validation error 4.444444 %
epoch 73, minibatch 166/166, validation error 4.414141 %
epoch 76, minibatch 166/166, validation error 4.404040 %
epoch 78, minibatch 166/166, validation error 4.393939 %
epoch 79, minibatch 166/166, validation error 4.383838 %
epoch 80, minibatch 166/166, validation error 4.363636 %
epoch 83, minibatch 166/166, validation error 4.313131 %
epoch 84, minibatch 166/166, validation error 4.292929 %
epoch 85, minibatch 166/166, validation error 4.282828 %
epoch 86, minibatch 166/166, validation error 4.282828 %
epoch 87, minibatch 166/166, validation error 4.242424 %
epoch 88, minibatch 166/166, validation error 4.232323 %
epoch 89, minibatch 166/166, validation error 4.202020 %
epoch 95, minibatch 166/166, validation error 4.161616 %
epoch 96, minibatch 166/166, validation error 4.151515 %
epoch 97, minibatch 166/166, validation error 4.151515 %
epoch 98, minibatch 166/166, validation error 4.131313 %
epoch 100, minibatch 166/166, validation error 4.111111 %
epoch 101, minibatch 166/166, validation error 4.090909 %
epoch 105, minibatch 166/166, validation error 4.080808 %
epoch 111, minibatch 166/166, validation error 4.070707 %
epoch 112, minibatch 166/166, validation error 4.040404 %
epoch 159, minibatch 166/166, validation error 4.030303 %
Selection : Best validation score of 4.0303030303 %
training member 8
epoch 1, minibatch 166/166, validation error 13.474747 %
epoch 2, minibatch 166/166, validation error 12.323232 %
epoch 3, minibatch 166/166, validation error 11.484848 %
epoch 4, minibatch 166/166, validation error 10.979798 %
epoch 5, minibatch 166/166, validation error 10.646465 %
epoch 6, minibatch 166/166, validation error 10.272727 %
epoch 7, minibatch 166/166, validation error 10.010101 %
epoch 8, minibatch 166/166, validation error 9.717172 %
epoch 9, minibatch 166/166, validation error 9.434343 %
epoch 10, minibatch 166/166, validation error 9.151515 %
epoch 11, minibatch 166/166, validation error 8.888889 %
epoch 12, minibatch 166/166, validation error 8.595960 %
epoch 13, minibatch 166/166, validation error 8.313131 %
epoch 14, minibatch 166/166, validation error 8.070707 %
epoch 15, minibatch 166/166, validation error 7.939394 %
epoch 16, minibatch 166/166, validation error 7.818182 %
epoch 17, minibatch 166/166, validation error 7.626263 %
epoch 18, minibatch 166/166, validation error 7.464646 %
epoch 19, minibatch 166/166, validation error 7.303030 %
epoch 20, minibatch 166/166, validation error 7.101010 %
epoch 21, minibatch 166/166, validation error 7.030303 %
epoch 22, minibatch 166/166, validation error 6.878788 %
epoch 23, minibatch 166/166, validation error 6.818182 %
epoch 24, minibatch 166/166, validation error 6.777778 %
epoch 25, minibatch 166/166, validation error 6.727273 %
epoch 26, minibatch 166/166, validation error 6.545455 %
epoch 27, minibatch 166/166, validation error 6.464646 %
epoch 28, minibatch 166/166, validation error 6.363636 %
epoch 29, minibatch 166/166, validation error 6.333333 %
epoch 30, minibatch 166/166, validation error 6.202020 %
epoch 31, minibatch 166/166, validation error 6.141414 %
epoch 32, minibatch 166/166, validation error 6.101010 %
epoch 33, minibatch 166/166, validation error 5.919192 %
epoch 34, minibatch 166/166, validation error 5.858586 %
epoch 35, minibatch 166/166, validation error 5.797980 %
epoch 36, minibatch 166/166, validation error 5.747475 %
epoch 37, minibatch 166/166, validation error 5.696970 %
epoch 38, minibatch 166/166, validation error 5.595960 %
epoch 39, minibatch 166/166, validation error 5.484848 %
epoch 40, minibatch 166/166, validation error 5.464646 %
epoch 41, minibatch 166/166, validation error 5.414141 %
epoch 42, minibatch 166/166, validation error 5.333333 %
epoch 43, minibatch 166/166, validation error 5.292929 %
epoch 44, minibatch 166/166, validation error 5.232323 %
epoch 45, minibatch 166/166, validation error 5.171717 %
epoch 46, minibatch 166/166, validation error 5.111111 %
epoch 48, minibatch 166/166, validation error 5.060606 %
epoch 50, minibatch 166/166, validation error 5.020202 %
epoch 51, minibatch 166/166, validation error 4.939394 %
epoch 54, minibatch 166/166, validation error 4.898990 %
epoch 55, minibatch 166/166, validation error 4.888889 %
epoch 56, minibatch 166/166, validation error 4.888889 %
epoch 57, minibatch 166/166, validation error 4.797980 %
epoch 59, minibatch 166/166, validation error 4.727273 %
epoch 60, minibatch 166/166, validation error 4.676768 %
epoch 61, minibatch 166/166, validation error 4.626263 %
epoch 62, minibatch 166/166, validation error 4.565657 %
epoch 64, minibatch 166/166, validation error 4.545455 %
epoch 67, minibatch 166/166, validation error 4.525253 %
epoch 69, minibatch 166/166, validation error 4.484848 %
epoch 75, minibatch 166/166, validation error 4.464646 %
epoch 76, minibatch 166/166, validation error 4.434343 %
epoch 80, minibatch 166/166, validation error 4.424242 %
epoch 81, minibatch 166/166, validation error 4.404040 %
epoch 82, minibatch 166/166, validation error 4.404040 %
epoch 84, minibatch 166/166, validation error 4.363636 %
epoch 89, minibatch 166/166, validation error 4.363636 %
epoch 92, minibatch 166/166, validation error 4.353535 %
epoch 113, minibatch 166/166, validation error 4.323232 %
Selection : Best validation score of 4.32323232323 %
training member 9
epoch 1, minibatch 166/166, validation error 14.969697 %
epoch 2, minibatch 166/166, validation error 12.717172 %
epoch 3, minibatch 166/166, validation error 11.515152 %
epoch 4, minibatch 166/166, validation error 11.030303 %
epoch 5, minibatch 166/166, validation error 10.393939 %
epoch 6, minibatch 166/166, validation error 10.101010 %
epoch 7, minibatch 166/166, validation error 9.747475 %
epoch 8, minibatch 166/166, validation error 9.424242 %
epoch 9, minibatch 166/166, validation error 9.242424 %
epoch 10, minibatch 166/166, validation error 9.090909 %
epoch 11, minibatch 166/166, validation error 8.888889 %
epoch 12, minibatch 166/166, validation error 8.666667 %
epoch 13, minibatch 166/166, validation error 8.393939 %
epoch 14, minibatch 166/166, validation error 8.131313 %
epoch 15, minibatch 166/166, validation error 7.969697 %
epoch 16, minibatch 166/166, validation error 7.818182 %
epoch 17, minibatch 166/166, validation error 7.686869 %
epoch 18, minibatch 166/166, validation error 7.636364 %
epoch 19, minibatch 166/166, validation error 7.555556 %
epoch 20, minibatch 166/166, validation error 7.353535 %
epoch 21, minibatch 166/166, validation error 7.212121 %
epoch 22, minibatch 166/166, validation error 7.060606 %
epoch 23, minibatch 166/166, validation error 7.030303 %
epoch 24, minibatch 166/166, validation error 6.939394 %
epoch 25, minibatch 166/166, validation error 6.767677 %
epoch 26, minibatch 166/166, validation error 6.737374 %
epoch 27, minibatch 166/166, validation error 6.616162 %
epoch 28, minibatch 166/166, validation error 6.494949 %
epoch 29, minibatch 166/166, validation error 6.434343 %
epoch 30, minibatch 166/166, validation error 6.383838 %
epoch 31, minibatch 166/166, validation error 6.373737 %
epoch 32, minibatch 166/166, validation error 6.252525 %
epoch 33, minibatch 166/166, validation error 6.202020 %
epoch 34, minibatch 166/166, validation error 6.121212 %
epoch 35, minibatch 166/166, validation error 6.050505 %
epoch 36, minibatch 166/166, validation error 5.969697 %
epoch 37, minibatch 166/166, validation error 5.898990 %
epoch 38, minibatch 166/166, validation error 5.797980 %
epoch 39, minibatch 166/166, validation error 5.787879 %
epoch 40, minibatch 166/166, validation error 5.696970 %
epoch 41, minibatch 166/166, validation error 5.686869 %
epoch 42, minibatch 166/166, validation error 5.636364 %
epoch 43, minibatch 166/166, validation error 5.606061 %
epoch 45, minibatch 166/166, validation error 5.535354 %
epoch 46, minibatch 166/166, validation error 5.525253 %
epoch 47, minibatch 166/166, validation error 5.494949 %
epoch 48, minibatch 166/166, validation error 5.474747 %
epoch 49, minibatch 166/166, validation error 5.393939 %
epoch 54, minibatch 166/166, validation error 5.313131 %
epoch 55, minibatch 166/166, validation error 5.272727 %
epoch 56, minibatch 166/166, validation error 5.242424 %
epoch 57, minibatch 166/166, validation error 5.181818 %
epoch 58, minibatch 166/166, validation error 5.121212 %
epoch 59, minibatch 166/166, validation error 5.050505 %
epoch 60, minibatch 166/166, validation error 4.979798 %
epoch 61, minibatch 166/166, validation error 4.959596 %
epoch 64, minibatch 166/166, validation error 4.939394 %
epoch 65, minibatch 166/166, validation error 4.939394 %
epoch 66, minibatch 166/166, validation error 4.929293 %
epoch 67, minibatch 166/166, validation error 4.919192 %
epoch 68, minibatch 166/166, validation error 4.878788 %
epoch 72, minibatch 166/166, validation error 4.848485 %
epoch 73, minibatch 166/166, validation error 4.797980 %
epoch 74, minibatch 166/166, validation error 4.767677 %
epoch 75, minibatch 166/166, validation error 4.757576 %
epoch 76, minibatch 166/166, validation error 4.757576 %
epoch 79, minibatch 166/166, validation error 4.737374 %
epoch 80, minibatch 166/166, validation error 4.696970 %
epoch 82, minibatch 166/166, validation error 4.686869 %
epoch 83, minibatch 166/166, validation error 4.656566 %
epoch 84, minibatch 166/166, validation error 4.626263 %
epoch 85, minibatch 166/166, validation error 4.616162 %
epoch 86, minibatch 166/166, validation error 4.616162 %
epoch 87, minibatch 166/166, validation error 4.585859 %
epoch 88, minibatch 166/166, validation error 4.585859 %
epoch 89, minibatch 166/166, validation error 4.575758 %
epoch 90, minibatch 166/166, validation error 4.555556 %
epoch 91, minibatch 166/166, validation error 4.525253 %
epoch 92, minibatch 166/166, validation error 4.494949 %
epoch 93, minibatch 166/166, validation error 4.484848 %
epoch 102, minibatch 166/166, validation error 4.484848 %
epoch 103, minibatch 166/166, validation error 4.474747 %
epoch 108, minibatch 166/166, validation error 4.464646 %
epoch 109, minibatch 166/166, validation error 4.424242 %
epoch 110, minibatch 166/166, validation error 4.414141 %
epoch 111, minibatch 166/166, validation error 4.383838 %
epoch 124, minibatch 166/166, validation error 4.343434 %
epoch 125, minibatch 166/166, validation error 4.323232 %
epoch 128, minibatch 166/166, validation error 4.282828 %
epoch 132, minibatch 166/166, validation error 4.272727 %
epoch 133, minibatch 166/166, validation error 4.272727 %
epoch 136, minibatch 166/166, validation error 4.252525 %
epoch 137, minibatch 166/166, validation error 4.222222 %
epoch 138, minibatch 166/166, validation error 4.222222 %
epoch 139, minibatch 166/166, validation error 4.191919 %
epoch 144, minibatch 166/166, validation error 4.161616 %
epoch 145, minibatch 166/166, validation error 4.151515 %
epoch 147, minibatch 166/166, validation error 4.131313 %
epoch 148, minibatch 166/166, validation error 4.111111 %
epoch 153, minibatch 166/166, validation error 4.101010 %
Selection : Best validation score of 4.10101010101 %
training stack head
epoch 1, minibatch 166/166, validation error 89.080808 %
finished patience
Selection : Best validation score of 89.0808080808 %
Final error: 88.65 %
